Timestamp,TM_EVR0:HER:INJ2_EFF:BCM,B2_VXD:Rad:Res:BPAtDCU3:A1:DoseRate,CGHINJ:BEAM_GATE:STATUS,BTeBPM:QMD8E_M_1:NC_1Hz:C,BMHDCCT:CURRENT
2024/05/21 02:05:59.578,38.2246865211528,N/A,N/A,N/A,N/A
2024/05/21 02:05:59.808,N/A,N/A,N/A,1.8668732118606568,N/A
2024/05/21 02:05:59.935,N/A,20.491702691741764,N/A,N/A,N/A
2024/05/21 02:07:55.780,N/A,N/A,N/A,1.871556055545807,N/A
2024/05/21 02:07:55.910,38.5160411924481,N/A,N/A,N/A,N/A
2024/05/21 02:07:56.221,N/A,N/A,0,N/A,N/A
2024/05/21 02:07:59.220,N/A,N/A,N/A,N/A,949.2541
2024/05/21 02:07:59.935,N/A,16.979747327038933,N/A,N/A,N/A
2024/05/21 02:09:59.128,N/A,N/A,1,N/A,N/A
2024/05/21 02:09:59.219,N/A,N/A,N/A,N/A,947.0532999999999
2024/05/21 02:09:59.331,N/A,N/A,N/A,1.9058965301513673,N/A
2024/05/21 02:09:59.701,35.06235665115261,N/A,N/A,N/A,N/A
2024/05/21 02:09:59.935,N/A,20.92671311626403,N/A,N/A,N/A
2024/05/21 02:11:58.851,38.41420063913188,N/A,N/A,N/A,N/A
2024/05/21 02:11:59.122,N/A,N/A,N/A,1.8575076508522035,N/A
2024/05/21 02:11:59.283,N/A,N/A,N/A,N/A,950.1929
2024/05/21 02:11:59.286,N/A,N/A,0,N/A,N/A
2024/05/21 02:11:59.935,N/A,14.519205571638654,N/A,N/A,N/A
2024/05/21 02:13:58.128,N/A,N/A,1,N/A,N/A
2024/05/21 02:13:59.220,N/A,N/A,N/A,N/A,947.7988
2024/05/21 02:13:59.477,N/A,N/A,N/A,1.9027745079994203,N/A
2024/05/21 02:13:59.606,38.95752564057145,N/A,N/A,N/A,N/A
2024/05/21 02:13:59.935,N/A,24.385011986082624,N/A,N/A,N/A
2024/05/21 02:15:54.215,N/A,N/A,N/A,1.8902871775627137,N/A
2024/05/21 02:15:55.144,41.85091827036119,N/A,N/A,N/A,N/A
2024/05/21 02:15:55.221,N/A,N/A,0,N/A,N/A
2024/05/21 02:15:59.219,N/A,N/A,N/A,N/A,948.4135
2024/05/21 02:15:59.935,N/A,15.640947297590529,N/A,N/A,N/A
2024/05/21 02:17:56.128,N/A,N/A,1,N/A,N/A
2024/05/21 02:17:59.219,N/A,N/A,N/A,N/A,949.3379
