Timestamp,BMLDCCT:CURRENT,BMLDCCT:RATE,CG_BTP:BPM:CHARGE1,CGLINJ:EFFICIENCY,timestamp,unix_time,BPM_to_current
2024/03/01 11:11:43.434,88.2325,-0.0797999999999916,0.0,0.0,2024-03-01 11:11:43.434,1709291503,-0.010000000000000002
2024/03/01 11:11:44.434,88.1486,-0.0838999999999998,0.0,0.0,2024-03-01 11:11:44.434,1709291504,-0.010000000000000002
2024/03/01 11:11:45.434,88.0698,-0.078800000000001,0.0,0.0,2024-03-01 11:11:45.434,1709291505,-0.010000000000000002
2024/03/01 11:11:46.433,87.98200000000001,-0.078800000000001,0.0,0.0,2024-03-01 11:11:46.433,1709291506,-0.010000000000000002
2024/03/01 11:11:46.434,87.98200000000001,-0.0877999999999872,0.0,0.0,2024-03-01 11:11:46.434,1709291506,-0.010000000000000002
2024/03/01 11:11:47.462,87.89909999999999,-0.0877999999999872,0.0,0.0,2024-03-01 11:11:47.462,1709291507,-0.010000000000000002
2024/03/01 11:11:47.463,87.89909999999999,-0.0829000000000235,0.0,0.0,2024-03-01 11:11:47.463,1709291507,-0.010000000000000002
2024/03/01 11:11:48.525,87.81830000000001,-0.0807999999999822,0.0,0.0,2024-03-01 11:11:48.525,1709291508,-0.010000000000000002
2024/03/01 11:11:49.434,87.7375,-0.0808000000000106,0.0,0.0,2024-03-01 11:11:49.434,1709291509,-0.010000000000000002
2024/03/01 11:11:50.433,87.66680000000001,-0.0808000000000106,0.0,0.0,2024-03-01 11:11:50.433,1709291510,-0.010000000000000002
2024/03/01 11:11:50.434,87.66680000000001,-0.070699999999988,0.0,0.0,2024-03-01 11:11:50.434,1709291510,-0.010000000000000002
2024/03/01 11:11:51.434,87.5951,-0.0717000000000069,0.0,0.0,2024-03-01 11:11:51.434,1709291511,-0.010000000000000002
2024/03/01 11:11:52.433,87.50420000000001,-0.0717000000000069,0.0,0.0,2024-03-01 11:11:52.433,1709291512,-0.010000000000000002
2024/03/01 11:11:52.434,87.50420000000001,-0.0908999999999906,0.0,0.0,2024-03-01 11:11:52.434,1709291512,-0.010000000000000002
2024/03/01 11:11:53.434,87.4285,-0.0908999999999906,0.0,0.0,2024-03-01 11:11:53.434,1709291513,-0.010000000000000002
2024/03/01 11:11:53.435,87.4285,-0.0757000000000118,0.0,0.0,2024-03-01 11:11:53.435,1709291513,-0.010000000000000002
2024/03/01 11:11:54.463,87.34060000000001,-0.0757000000000118,0.0,0.0,2024-03-01 11:11:54.463,1709291514,-0.010000000000000002
2024/03/01 11:11:54.464,87.34060000000001,-0.0878999999999905,0.0,0.0,2024-03-01 11:11:54.464,1709291514,-0.010000000000000002
2024/03/01 11:11:55.483,87.26180000000001,-0.0878999999999905,0.0,0.0,2024-03-01 11:11:55.483,1709291515,-0.010000000000000002
2024/03/01 11:11:55.484,87.26180000000001,-0.078800000000001,0.0,0.0,2024-03-01 11:11:55.484,1709291515,-0.010000000000000002
2024/03/01 11:11:56.434,87.182,-0.0798000000000058,0.0,0.0,2024-03-01 11:11:56.434,1709291516,-0.010000000000000002
2024/03/01 11:11:57.434,87.1012,-0.0798000000000058,0.0,0.0,2024-03-01 11:11:57.434,1709291517,-0.010000000000000002
2024/03/01 11:11:57.435,87.1012,-0.0807999999999964,0.0,0.0,2024-03-01 11:11:57.435,1709291517,-0.010000000000000002
2024/03/01 11:11:58.434,87.0073,-0.0939000000000049,0.0,0.0,2024-03-01 11:11:58.434,1709291518,-0.010000000000000002
2024/03/01 11:11:59.434,86.94059999999999,-0.0667000000000115,0.0,0.0,2024-03-01 11:11:59.434,1709291519,-0.010000000000000002
2024/03/01 11:12:00.434,86.85170000000001,-0.0888999999999811,0.0,0.0,2024-03-01 11:12:00.434,1709291520,-0.010000000000000002
2024/03/01 11:12:01.497,86.7689,-0.0888999999999811,0.0,0.0,2024-03-01 11:12:01.497,1709291521,-0.010000000000000002
2024/03/01 11:12:01.498,86.7689,-0.0828000000000059,0.0,0.0,2024-03-01 11:12:01.498,1709291521,-0.010000000000000002
2024/03/01 11:12:02.434,86.69109999999999,-0.0778000000000105,0.0,0.0,2024-03-01 11:12:02.434,1709291522,-0.010000000000000002
2024/03/01 11:12:03.434,86.6224,-0.0686999999999926,0.0,0.0,2024-03-01 11:12:03.434,1709291523,-0.010000000000000002
2024/03/01 11:12:04.433,86.5487,-0.0686999999999926,0.0,0.0,2024-03-01 11:12:04.433,1709291524,-0.010000000000000002
2024/03/01 11:12:04.434,86.5487,-0.0737000000000023,0.0,0.0,2024-03-01 11:12:04.434,1709291524,-0.010000000000000002
2024/03/01 11:12:05.434,86.4709,-0.0777999999999963,0.0,0.0,2024-03-01 11:12:05.434,1709291525,-0.010000000000000002
2024/03/01 11:12:06.433,86.3901,-0.0777999999999963,0.0,0.0,2024-03-01 11:12:06.433,1709291526,-0.010000000000000002
